Zone Timestep,THERMAL ZONE 1:Zone Mean Air Temperature[C],THERMAL ZONE 2:Zone Mean Air Temperature[C],THERMAL ZONE 3:Zone Mean Air Temperature[C]
2006-Jan-27 04:40:00,24.19714167353582,24.294485417393602,23.30879426604211
2006-Jan-27 04:50:00,24.135389836590114,24.222162865936046,23.25201738097289
2006-Jan-27 05:00:00,24.075987654135577,24.149930623640092,23.195284777089444
2006-Jan-27 05:10:00,24.018226481390354,24.077851553375663,23.138392176141227
2006-Jan-27 05:20:00,23.96120218454151,24.006026122857072,23.081372419640786
2006-Jan-27 05:30:00,23.904550566495235,23.934443201171764,23.024331744104984
2006-Jan-27 05:40:00,23.848284211347426,23.863041278324673,22.967326277332027
2006-Jan-27 05:50:00,23.792457710898375,23.79177742970972,22.91035677792194
2006-Jan-27 06:00:00,23.737045828359022,23.720636479075488,22.853406937916738
2006-Jan-27 06:10:00,23.681976794622358,23.649604524099765,22.800243996670165
2006-Jan-27 06:20:00,23.627199761214715,23.578675244555967,22.75012385890208
2006-Jan-27 06:30:00,23.572692801338324,23.507845776046885,22.70097848169202
2006-Jan-27 06:40:00,23.518450423621097,23.437119781063398,22.651731426965423
2006-Jan-27 06:50:00,23.464478465674077,23.366514707513492,22.602349581613634
2006-Jan-27 07:00:00,23.41079609114565,23.296065233171678,22.553101675391833
2006-Jan-27 07:10:00,23.35744330229888,23.22582940123272,22.50365936726128
2006-Jan-27 07:20:00,23.304462571036716,23.15586388313647,22.487645023879626
2006-Jan-27 07:30:00,23.251900255593384,23.086228367095543,22.48796134787232
2006-Jan-27 07:40:00,23.199818048445565,23.01700698655534,22.49516282378184
2006-Jan-27 07:50:00,23.14831174615049,22.948341121853954,22.501513931005213
2006-Jan-27 08:00:00,23.097526840653952,22.880451566750118,22.504215834214527
2006-Jan-27 08:10:00,23.04768217064106,22.81366136421025,22.508459661946926
2006-Jan-27 08:20:00,22.99902909948568,22.74833005825116,22.514835611773986
2006-Jan-27 08:30:00,22.951865471706164,22.684861442453535,22.520167804055948
2006-Jan-27 08:40:00,22.90655934735083,22.62372254803608,22.519981586185374
2006-Jan-27 08:50:00,22.86356871026422,22.565449423102372,22.51398199943714
2006-Jan-27 09:00:00,22.82347313257407,22.51063312087925,22.50465154662044
2006-Jan-27 09:10:00,22.787154896218247,22.45986750467211,22.49132063266676
2006-Jan-27 09:20:00,22.753971712635863,22.41376554791567,22.474152951700844
2006-Jan-27 09:30:00,22.724083400533118,22.372904604310975,22.4542798266669
2006-Jan-27 09:40:00,22.698195306763147,22.33778219872214,22.4352239804824
2006-Jan-27 09:50:00,22.676962929787354,22.308795964905464,22.419767242189224
2006-Jan-27 10:00:00,22.66077410500302,22.286226262452534,22.40841984281235
2006-Jan-27 10:10:00,22.649817793783328,22.27019681426445,22.40070321962709
2006-Jan-27 10:20:00,22.64418395681644,22.26058227481242,22.395875994285653
2006-Jan-27 10:30:00,22.643851441849236,22.256555341734757,22.396903956261557
2006-Jan-27 10:40:00,22.648711443426937,22.25935553937523,22.404833529507552
2006-Jan-27 10:50:00,22.65855915237969,22.272932702822928,22.41808765210107
2006-Jan-27 11:00:00,22.67308339271457,22.29650904906447,22.434990516516663
2006-Jan-27 11:10:00,22.691852022074247,22.328270378050814,22.456194589516024
2006-Jan-27 11:20:00,22.71425398197757,22.367364564152272,22.48222610804987
2006-Jan-27 11:30:00,22.73917866748927,22.413669944777023,22.51311274493937
2006-Jan-27 11:40:00,22.765884482736162,22.46706056249545,22.548131851250947
2006-Jan-27 11:50:00,22.7996724627896,22.527164134175127,22.586655853634433
2006-Jan-27 12:00:00,22.841761646762205,22.593491562041976,22.62820685473845
2006-Jan-27 12:10:00,22.89034692752364,22.66557518186006,22.672162344620187
2006-Jan-27 12:20:00,22.9436746499843,22.742970056980138,22.718866287607824
2006-Jan-27 12:30:00,23.001060641953522,22.825227046252575,22.768883474141695
2006-Jan-27 12:40:00,23.062354843145744,22.911882469796215,22.8224607615563
2006-Jan-27 12:50:00,23.12736001632807,23.002462353606674,22.879727421853282
2006-Jan-27 13:00:00,23.19572548980875,23.09648218690201,22.940751432819564
2006-Jan-27 13:10:00,23.267071229042696,23.19342663871034,23.007899885806594
2006-Jan-27 13:20:00,23.341101254073738,23.29274414325788,23.08086441425133
2006-Jan-27 13:30:00,23.41763782239762,23.393804989383966,23.15775583048713
2006-Jan-27 13:40:00,23.496662847314557,23.49574997343255,23.237090934255686
2006-Jan-27 13:50:00,23.57832550871685,23.59524310251648,23.31844169864287
2006-Jan-27 14:00:00,23.663080959356748,23.69599361242391,23.402302090727094
2006-Jan-27 14:10:00,23.752242605501635,23.802858497928778,23.487318078917312
2006-Jan-27 14:20:00,23.847426794623416,23.918120503688975,23.57382849248024
2006-Jan-27 14:30:00,23.94235692240794,24.03648226673423,23.662713874490525
2006-Jan-27 14:40:00,24.033528394147258,24.15513865571643,23.754446511660394
2006-Jan-27 14:50:00,24.122763129357505,24.274637217926976,23.850079070033495
2006-Jan-27 15:00:00,24.21262906244122,24.39620440669266,23.951333311804706
2006-Jan-27 15:10:00,24.304017425635298,24.52021717326706,24.04954249548405
2006-Jan-27 15:20:00,24.396800000273032,24.646558245278236,24.14187645581928
2006-Jan-27 15:30:00,24.490803192269468,24.775065447343856,24.231293458774502
2006-Jan-27 15:40:00,24.58604507718222,24.905618897713182,24.32082011611947
2006-Jan-27 15:50:00,24.682544565170105,25.038036243265452,24.411604110066737
2006-Jan-27 16:00:00,24.780166256458223,25.171987104442664,24.503518507298345
2006-Jan-27 16:10:00,24.878657462586425,25.30704647217021,24.597136099657007
2006-Jan-27 16:20:00,24.97760440300558,25.44259247199675,24.696935769873395
2006-Jan-27 16:30:00,25.07652965663154,25.577931162828015,24.8035057785095
2006-Jan-27 16:40:00,25.174955089974638,25.712399743524298,24.913234119561245
2006-Jan-27 16:50:00,25.272406819425857,25.8453936128975,25.02211025347666
2006-Jan-27 17:00:00,25.368405679028175,25.976371669643367,25.12928748717488
2006-Jan-27 17:10:00,25.462447110507757,26.10485611649795,25.23585870587948
2006-Jan-27 17:20:00,25.553957873610567,26.23043273027618,25.3411525493065
2006-Jan-27 17:30:00,25.642196505985243,26.352771212625246,25.443730311682398
2006-Jan-27 17:40:00,25.725872216909494,26.471696238196948,25.53608137774562
2006-Jan-27 17:50:00,25.80357347274072,26.588390834399515,25.615231378996878
2006-Jan-27 18:00:00,25.882081635921157,26.6979658550812,25.68320067336005
2006-Jan-27 18:10:00,25.962680526247333,26.799222095016997,25.737316413936266
2006-Jan-27 18:20:00,26.043060949362935,26.89273642548021,25.776587620468586
2006-Jan-27 18:30:00,26.121282988407035,26.978453852249892,25.798920529395147
2006-Jan-27 18:40:00,26.196724125635395,27.054558492685658,25.82368721511107
2006-Jan-27 18:50:00,26.269565730649493,27.12323988123431,25.859147632068428
2006-Jan-27 19:00:00,26.33763135747176,27.18826265266757,25.90060793664894
2006-Jan-27 19:10:00,26.399502723468444,27.24920120977324,25.940897269642868
2006-Jan-27 19:20:00,26.455090079100117,27.304006348406592,25.976250108156428
2006-Jan-27 19:30:00,26.504669828742735,27.35160122850572,26.006103789947172
2006-Jan-27 19:40:00,26.54837928106143,27.39207161944185,26.030931528660094
2006-Jan-27 19:50:00,26.58629590298275,27.42585720381109,26.051001943989792
2006-Jan-27 20:00:00,26.61858905415585,27.45328904112339,26.06628741419365
2006-Jan-27 20:10:00,26.645525048996763,27.474599637328154,26.07756029434443
2006-Jan-27 20:20:00,26.667402048850402,27.490039744960082,26.084900249775753
2006-Jan-27 20:30:00,26.684510022231496,27.499907602517816,26.08807522374701
2006-Jan-27 20:40:00,26.697127160581868,27.504518276121033,26.087128591708133
2006-Jan-27 20:50:00,26.70549975588793,27.50418797920728,26.08214515243045
2006-Jan-27 21:00:00,26.70994101965674,27.49919583151642,26.073115073148962
2006-Jan-27 21:10:00,26.710706490259224,27.489830548992696,26.061511103373153
2006-Jan-27 21:20:00,26.708015251833015,27.476378111816786,26.047609456519538
2006-Jan-27 21:30:00,26.70208929058447,27.459104346743736,26.031007962283276
2006-Jan-27 21:40:00,26.69314701543916,27.438256960700706,26.01138094395696
2006-Jan-27 21:50:00,26.68139226726299,27.41407153691652,25.98881391005096
2006-Jan-27 22:00:00,26.667013330699618,27.386773373489298,25.963549939455305
2006-Jan-27 22:10:00,26.650186011409303,27.356576081661704,25.93584263416208
2006-Jan-27 22:20:00,26.631074914976843,27.323679955153203,25.905844402154237
2006-Jan-27 22:30:00,26.60983290138591,27.28827138269547,25.87366162115709
2006-Jan-27 22:40:00,26.586600598545353,27.25052308054591,25.839405550650795
2006-Jan-27 22:50:00,26.56150666578292,27.210594610470075,25.803199624267176
2006-Jan-27 23:00:00,26.534668445043565,27.16863291858575,25.76516665574196
2006-Jan-27 23:10:00,26.506192601222487,27.12477285999058,25.72541527973702
2006-Jan-27 23:20:00,26.47617575509672,27.079137868829285,25.6840455359873
2006-Jan-27 23:30:00,26.44470507535665,27.031840623337594,25.641148856236782
2006-Jan-27 23:40:00,26.411858902774778,26.982983750592954,25.596807531929755
2006-Jan-27 23:50:00,26.377707393517735,26.93266056272289,25.55109491745426
2006-Jan-28 00:00:00,26.342313146076982,26.880955799925932,25.50407606180541
2006-Jan-28 00:10:00,26.305735628653995,26.827952233307073,25.457063024014538
2006-Jan-28 00:20:00,26.268023392638028,26.773718834588287,25.410118722903466
2006-Jan-28 00:30:00,26.229218704188746,26.71831690201658,25.362658408387304
2006-Jan-28 00:40:00,26.189362746725028,26.66180731277754,25.31424645545377
2006-Jan-28 00:50:00,26.1484978981288,26.604253705249928,25.264782787644553
2006-Jan-28 01:00:00,26.10666782278271,26.54572261837532,25.214343956867754
2006-Jan-28 01:10:00,26.063916534383466,26.48628235480934,25.162972279255772
2006-Jan-28 01:20:00,26.020287177212598,26.42600166844402,25.110724659802077
2006-Jan-28 01:30:00,25.975820653162213,26.364948392167268,25.05765966849476
2006-Jan-28 01:40:00,25.930554324912606,26.303188285041923,25.003848666016914
2006-Jan-28 01:50:00,25.884520941802673,26.24078435897461,24.948928528297742
2006-Jan-28 02:00:00,25.837747826380394,26.177796895627388,24.892861701657743
2006-Jan-28 02:10:00,25.790256260253937,26.11428435204003,24.83566762095034
2006-Jan-28 02:20:00,25.742060785887357,26.050305323309626,24.777262772002437
2006-Jan-28 02:30:00,25.693168402243405,25.985922912092175,24.71771942880393
2006-Jan-28 02:40:00,25.643577349146423,25.921215496773428,24.65977789831244
2006-Jan-28 02:50:00,25.593275142284444,25.85631569384191,24.60397182360957
2006-Jan-28 03:00:00,25.542235291327323,25.790966844210413,24.549461974340975
2006-Jan-28 03:10:00,25.49040645292552,25.72399503731687,24.49548212546988
2006-Jan-28 03:20:00,25.43771187682434,25.655406626446684,24.441719349795353
2006-Jan-28 03:30:00,25.3840204954666,25.58571780237701,24.388139450117933
2006-Jan-28 03:40:00,25.329068915335117,25.51523706881784,24.33472642771366
2006-Jan-28 03:50:00,25.271969181247798,25.443946533662434,24.28146787273561
2006-Jan-28 04:00:00,25.212932404048306,25.371624830662935,24.228326450589996
2006-Jan-28 04:10:00,25.153719497448595,25.29821233318821,24.175531967247867
2006-Jan-28 04:20:00,25.09492151480536,25.226935010894454,24.123033780109356
2006-Jan-28 04:30:00,25.035955943793898,25.15786367369775,24.07068549186936
2006-Jan-28 04:40:00,24.978187132010106,25.089694147704616,24.018399968396857
2006-Jan-28 04:50:00,24.922543558619726,25.021633952307102,23.96616231886092
2006-Jan-28 05:00:00,24.868481222449574,24.953628793454403,23.91398406641856
2006-Jan-28 05:10:00,24.81518502234383,24.885841441160625,23.862246017133998
2006-Jan-28 05:20:00,24.762285708516924,24.818325930361453,23.810885658358625
2006-Jan-28 05:30:00,24.70977117870856,24.751033642791683,23.759695274054614
2006-Jan-28 05:40:00,24.65769366392819,24.683914070558675,23.708559907443444
2006-Jan-28 05:50:00,24.606044723988067,24.61695697196983,23.657472816572813
2006-Jan-28 06:00:00,24.55478024345827,24.55017891116519,23.6064640930394
2006-Jan-28 06:10:00,24.503866896819115,24.48360227323977,23.556017720733767
2006-Jan-28 06:20:00,24.45329451913294,24.417249251945346,23.50605683097899
2006-Jan-28 06:30:00,24.40306488658142,24.351142684337017,23.456334441792812
2006-Jan-28 06:40:00,24.353181145648282,24.285306110960615,23.406724703667116
2006-Jan-28 06:50:00,24.303645222121574,24.21976169767533,23.35723229911129
2006-Jan-28 07:00:00,24.25445915781634,24.154528203616792,23.307900320232058
2006-Jan-28 07:10:00,24.2056314716306,24.089627136573473,23.26644160944314
2006-Jan-28 07:20:00,24.15716608806347,24.025068894995524,23.272975658698147
2006-Jan-28 07:30:00,24.10907312091741,23.960869111557493,23.300352304323148
2006-Jan-28 07:40:00,24.06139857664537,23.897093501263438,23.33010827945802
2006-Jan-28 07:50:00,24.014263864495685,23.833917999476682,23.35392049678826
2006-Jan-28 08:00:00,23.96789098862971,23.771662760002116,23.371607642704323
2006-Jan-28 08:10:00,23.922601343672227,23.710780841137478,23.38360345594684
2006-Jan-28 08:20:00,23.87880191729411,23.65182477683481,23.392529051906703
2006-Jan-28 08:30:00,23.836963289815863,23.59540065052932,23.400167111304178
2006-Jan-28 08:40:00,23.79760479699446,23.54212552816511,23.40413945669875
2006-Jan-28 08:50:00,23.76131740475707,23.49259408546833,23.403554981325815
2006-Jan-28 09:00:00,23.72868705284619,23.447354247984784,23.399485811437746
2006-Jan-28 09:10:00,23.699351795536696,23.406885766464878,23.38924549968353
2006-Jan-28 09:20:00,23.673461741017082,23.371594322211298,23.373261176720504
2006-Jan-28 09:30:00,23.65155318982846,23.341799529615113,23.353602620704812
2006-Jan-28 09:40:00,23.63411945254725,23.317723802919044,23.335092607505317
2006-Jan-28 09:50:00,23.621444901013867,23.299477232466835,23.319984721742568
2006-Jan-28 10:00:00,23.613670056671577,23.287033621669757,23.309153455043816
2006-Jan-28 10:10:00,23.6107945035439,23.280026509313615,23.300916289464404
2006-Jan-28 10:20:00,23.61273196464268,23.276441780864236,23.294918900721132
2006-Jan-28 10:30:00,23.61934121535843,23.281589685126043,23.29372183203895
2006-Jan-28 10:40:00,23.630350800330756,23.296367528690965,23.296320360079694
2006-Jan-28 10:50:00,23.64538272723204,23.31864301580665,23.30390130953035
2006-Jan-28 11:00:00,23.663983583878533,23.3469817249051,23.317850279708743
2006-Jan-28 11:10:00,23.685580057439562,23.381150716692368,23.339925404828552
2006-Jan-28 11:20:00,23.709263352578997,23.421210336665908,23.368366184340644
2006-Jan-28 11:30:00,23.73342674091497,23.466945184802647,23.39918363325182
2006-Jan-28 11:40:00,23.76306150267622,23.51788327743973,23.435204977108736
2006-Jan-28 11:50:00,23.79943075577502,23.57346379484098,23.47671102882644
2006-Jan-28 12:00:00,23.84086296989933,23.633103410847685,23.521859393344183
2006-Jan-28 12:10:00,23.885583783073262,23.69619497151751,23.57244768605832
2006-Jan-28 12:20:00,23.932781640027283,23.762135929481047,23.629026666261247
2006-Jan-28 12:30:00,23.98221293511449,23.830381235190377,23.690507876834662
2006-Jan-28 12:40:00,24.033706597032868,23.900522178854924,23.75413409906853
2006-Jan-28 12:50:00,24.08707752529138,23.972350358227427,23.818496499434307
2006-Jan-28 13:00:00,24.142239290273718,24.045862115205555,23.884104352379644
2006-Jan-28 13:10:00,24.1992630608539,24.121204589027418,23.949640217949607
2006-Jan-28 13:20:00,24.258336388141934,24.198587036412817,24.014798011722256
2006-Jan-28 13:30:00,24.319718047619304,24.27821643519329,24.080446603879665
2006-Jan-28 13:40:00,24.38372699500346,24.360244560594438,24.14838101158975
2006-Jan-28 13:50:00,24.450763728402265,24.444686000425644,24.21949659058212
2006-Jan-28 14:00:00,24.521376434349634,24.53112507685673,24.292660722818724
2006-Jan-28 14:10:00,24.596531628790853,24.617811989258797,24.36161359572313
2006-Jan-28 14:20:00,24.678411099481526,24.711607422397314,24.427411158529367
2006-Jan-28 14:30:00,24.763455372324575,24.81144310012085,24.493943725789034
2006-Jan-28 14:40:00,24.84671865839425,24.914970736327568,24.56288177261881
2006-Jan-28 14:50:00,24.92847720175959,25.021167785996518,24.63491098366101
2006-Jan-28 15:00:00,25.010855927940096,25.130074527996776,24.711439772167168
2006-Jan-28 15:10:00,25.094868791111516,25.241779713269803,24.793769063011315
2006-Jan-28 15:20:00,25.180295099903013,25.356030900795254,24.88008298085635
2006-Jan-28 15:30:00,25.2666185377198,25.472366726446953,24.967892749282996
2006-Jan-28 15:40:00,25.35352186101494,25.59030634208131,25.05563615732205
2006-Jan-28 15:50:00,25.44082697952102,25.709392019643623,25.142979947144664
2006-Jan-28 16:00:00,25.528316410253822,25.82914045343455,25.230116349338836
2006-Jan-28 16:10:00,25.615672959165547,25.949002646871648,25.315695753535103
2006-Jan-28 16:20:00,25.70250355927335,26.068355864270575,25.40056703572928
2006-Jan-28 16:30:00,25.788382628102763,26.186539270661765,25.487033294070756
2006-Jan-28 16:40:00,25.872877650331816,26.302903246466187,25.575184145524734
2006-Jan-28 16:50:00,25.95555880276804,26.416848937058322,25.66271357827016
2006-Jan-28 17:00:00,26.03600140342561,26.52784973036303,25.747542625855342
2006-Jan-28 17:10:00,26.11377965350396,26.63545762348695,25.82721834139178
2006-Jan-28 17:20:00,26.188429087366913,26.739288576569518,25.901228803082397
2006-Jan-28 17:30:00,26.259349652409835,26.83901584827896,25.970154078731756
2006-Jan-28 17:40:00,26.325303557571065,26.934370323457696,26.031736597423528
2006-Jan-28 17:50:00,26.387709976518543,27.025142970706213,26.084480858649357
2006-Jan-28 18:00:00,26.44977862762326,27.11117722607887,26.128685486773417
2006-Jan-28 18:10:00,26.511566155010506,27.192350064092793,26.161941873215017
2006-Jan-28 18:20:00,26.57165170454462,27.2686128537871,26.18173004407978
2006-Jan-28 18:30:00,26.629044194314005,27.339721495210565,26.188378552204874
2006-Jan-28 18:40:00,26.683380333098143,27.4029986813933,26.199005709509077
2006-Jan-28 18:50:00,26.734390974944784,27.45616568546492,26.219864456867615
2006-Jan-28 19:00:00,26.781641058328788,27.503938805439645,26.245779443544272
2006-Jan-28 19:10:00,26.824674657149824,27.547680929796897,26.271532206016147
2006-Jan-28 19:20:00,26.863348137324817,27.5860621792813,26.294071431995317
2006-Jan-28 19:30:00,26.896680088613728,27.617749813644934,26.31209807384804
2006-Jan-28 19:40:00,26.923911202233572,27.642444446917434,26.32552155692789
2006-Jan-28 19:50:00,26.945280613842986,27.660480986630564,26.334475361573297
2006-Jan-28 20:00:00,26.961318497486555,27.67225745805136,26.339001417237704
2006-Jan-28 20:10:00,26.972503647555484,27.678161856807773,26.33871151387963
2006-Jan-28 20:20:00,26.979170562766868,27.678566421001314,26.333624444742995
2006-Jan-28 20:30:00,26.981604514066785,27.67383054355039,26.32415274191815
2006-Jan-28 20:40:00,26.980099903312954,27.664356273240177,26.31078263133429
2006-Jan-28 20:50:00,26.974978629955626,27.650558466406498,26.293883741741976
2006-Jan-28 21:00:00,26.966557766076622,27.632821212456683,26.273709602893756
2006-Jan-28 21:10:00,26.955123965683622,27.611494002013032,26.25006997541769
2006-Jan-28 21:20:00,26.94092628737048,27.586886568673258,26.22321247401626
2006-Jan-28 21:30:00,26.924185215914072,27.559275721654355,26.193575032605143
2006-Jan-28 21:40:00,26.90509669133112,27.52890541865241,26.161506434450395
2006-Jan-28 21:50:00,26.883830037018964,27.49598186614241,26.127212828380582
2006-Jan-28 22:00:00,26.860526758780395,27.460671818961767,26.090822673382633
2006-Jan-28 22:10:00,26.83530313910173,27.42310676979769,26.053740745032663
2006-Jan-28 22:20:00,26.808255066220806,27.38339053122995,26.016105677091762
2006-Jan-28 22:30:00,26.779464130114977,27.34160887374271,25.97730607193101
2006-Jan-28 22:40:00,26.749004786942482,27.297840832410564,25.936940548908463
2006-Jan-28 22:50:00,26.716950693881696,27.25216872202765,25.894908381333963
2006-Jan-28 23:00:00,26.683377916328883,27.204683276024703,25.85135409399603
2006-Jan-28 23:10:00,26.648364767129568,27.155483403897176,25.805683147897405
2006-Jan-28 23:20:00,26.61198968212483,27.10467268235235,25.757915654622774
2006-Jan-28 23:30:00,26.574328028755012,27.052354121764267,25.708461013311933
2006-Jan-28 23:40:00,26.535448193542894,26.998623907614213,25.65766272854726
2006-Jan-28 23:50:00,26.495408144183934,26.94356594633463,25.605659353165976
2006-Jan-29 00:00:00,26.45425378448995,26.88724921729134,25.552462152776982
2006-Jan-29 00:10:00,26.412023807635123,26.829734737200344,25.500187034966448
2006-Jan-29 00:20:00,26.368741338162813,26.77106423397696,25.448766119596073
2006-Jan-29 00:30:00,26.32442062634271,26.711269544388625,25.39712849190896
2006-Jan-29 00:40:00,26.279075388844657,26.650384788495245,25.344443001181062
2006-Jan-29 00:50:00,26.232723603084448,26.588453978085084,25.290342685989447
2006-Jan-29 01:00:00,26.185388165711977,26.525533023990985,25.234252220447043
2006-Jan-29 01:10:00,26.137094472446382,26.461687696347997,25.17958430950286
2006-Jan-29 01:20:00,26.08786607335629,26.396989485966913,25.126996264160596
2006-Jan-29 01:30:00,26.03771933896415,26.331511227065775,25.07561863368133
2006-Jan-29 01:40:00,25.986656869563074,26.265323127232765,25.02462321834128
2006-Jan-29 01:50:00,25.934658081296977,26.198489197067552,24.973723712488262
2006-Jan-29 02:00:00,25.881662607209922,26.131063621166465,24.922971355178365
2006-Jan-29 02:10:00,25.827532616136626,26.063086056637715,24.87426149799073
2006-Jan-29 02:20:00,25.771927052952314,25.994574186628753,24.827464485087866
2006-Jan-29 02:30:00,25.71341072124863,25.92550875360448,24.781663026172946
2006-Jan-29 02:40:00,25.65397851107115,25.855784332118272,24.736281184375464
2006-Jan-29 02:50:00,25.5949236418312,25.78470983313422,24.691306345264643
2006-Jan-29 03:00:00,25.53600917889486,25.716625893121723,24.646380516044815
2006-Jan-29 03:10:00,25.47907330089048,25.651806547318007,24.600263715166292
2006-Jan-29 03:20:00,25.424747252950148,25.589016788933016,24.552942415028795
2006-Jan-29 03:30:00,25.372322584884856,25.526530796334864,24.50551004961457
2006-Jan-29 03:40:00,25.321051508369855,25.463612400426488,24.458287801824515
2006-Jan-29 03:50:00,25.2706821631677,25.400778830834255,24.41187584467205
2006-Jan-29 04:00:00,25.221262803213875,25.338671207018024,24.365953247150177
2006-Jan-29 04:10:00,25.17285333542448,25.277527965179498,24.3199802241613
2006-Jan-29 04:20:00,25.12543416993103,25.21731651794729,24.274158430046054
2006-Jan-29 04:30:00,25.07894679851598,25.157977335030957,24.228813963551502
2006-Jan-29 04:40:00,25.03333958973443,25.09950654003725,24.18425866272565
2006-Jan-29 04:50:00,24.98857626234873,25.04192239941748,24.140348281078943
2006-Jan-29 05:00:00,24.94462548437189,24.985226216338997,24.096925192089586
2006-Jan-29 05:10:00,24.901453535725384,24.92939674836744,24.052214389136473
2006-Jan-29 05:20:00,24.859024294068437,24.874401577479425,24.006703921212207
2006-Jan-29 05:30:00,24.817300746502962,24.820203810881402,23.96140150954993
2006-Jan-29 05:40:00,24.776243416439307,24.76675835572915,23.916805027647406
2006-Jan-29 05:50:00,24.73580720927468,24.714004879962886,23.872783462712878
2006-Jan-29 06:00:00,24.695940364662455,24.661865122287146,23.829234261155722
2006-Jan-29 06:10:00,24.65658610330491,24.61024495514527,23.788230312694036
2006-Jan-29 06:20:00,24.61768961943714,24.559043027576656,23.749460444840704
2006-Jan-29 06:30:00,24.57920638014661,24.508159568587352,23.71172797094029
2006-Jan-29 06:40:00,24.54111724601109,24.45750907103517,23.67429643225345
2006-Jan-29 06:50:00,24.503464742429667,24.407033032849885,23.6370324392065
2006-Jan-29 07:00:00,24.46633999857043,24.356706141112166,23.600028313834418
2006-Jan-29 07:10:00,24.429152186799318,24.306538201190122,23.568055266352875
2006-Jan-29 07:20:00,24.391727612048452,24.256558691065738,23.541343632588795
2006-Jan-29 07:30:00,24.354230989163593,24.2068148613408,23.51705243581715
2006-Jan-29 07:40:00,24.316860752161784,24.157375352598862,23.497378774791933
2006-Jan-29 07:50:00,24.279733851966935,24.10833441903368,23.482838431447266
2006-Jan-29 08:00:00,24.2429317040749,24.059816724072636,23.4758914220963
2006-Jan-29 08:10:00,24.206563347189192,24.011983078764043,23.468814217044493
2006-Jan-29 08:20:00,24.170792333605466,23.96504561131682,23.45809419553957
2006-Jan-29 08:30:00,24.135823786124718,23.91926548119281,23.445168897783788
2006-Jan-29 08:40:00,24.10187778762642,23.874931702519767,23.431789351716965
2006-Jan-29 08:50:00,24.069164338135455,23.832330888925945,23.418912828412452
2006-Jan-29 09:00:00,24.037867875167503,23.791726227827343,23.40677506465143
2006-Jan-29 09:10:00,24.0081432294935,23.75336789004092,23.395423420839847
2006-Jan-29 09:20:00,23.98011971052841,23.71737010954971,23.384888047201606
2006-Jan-29 09:30:00,23.953909744155936,23.683735684053985,23.375040677223204
2006-Jan-29 09:40:00,23.92961955159142,23.65257785460556,23.367322215455943
2006-Jan-29 09:50:00,23.90735816489948,23.62407998140526,23.36260072896867
2006-Jan-29 10:00:00,23.88724249093225,23.59842675027324,23.36042030574271
2006-Jan-29 10:10:00,23.869399428600417,23.575791904045467,23.361164805540636
2006-Jan-29 10:20:00,23.85400585715038,23.556406632425535,23.364759649861764
2006-Jan-29 10:30:00,23.841134810447524,23.54038495649734,23.371086601905017
2006-Jan-29 10:40:00,23.830929473655303,23.527943091334176,23.379839297080473
2006-Jan-29 10:50:00,23.82358489509345,23.519372030416044,23.391314641248822
2006-Jan-29 11:00:00,23.8192830260895,23.514952549123596,23.40585699320517
2006-Jan-29 11:10:00,23.81818501428242,23.514943369279695,23.423737581877745
2006-Jan-29 11:20:00,23.82043669904675,23.519583970642223,23.444767275182425
2006-Jan-29 11:30:00,23.826164165534742,23.52908210861435,23.469319045313558
2006-Jan-29 11:40:00,23.835461665476252,23.54359032648016,23.498774217083305
2006-Jan-29 11:50:00,23.8483821085695,23.563186485753885,23.53192308043189
2006-Jan-29 12:00:00,23.864936545081214,23.58786820095192,23.5677608955162
2006-Jan-29 12:10:00,23.88510220121091,23.61756158162536,23.602868711506552
2006-Jan-29 12:20:00,23.908828135890346,23.65212950832825,23.637397199549568
2006-Jan-29 12:30:00,23.93603989669727,23.691381933385564,23.67334772033415
2006-Jan-29 12:40:00,23.96664142027504,23.735083699506493,23.7103165576997
2006-Jan-29 12:50:00,24.00051600550335,23.782957958998107,23.748130236899144
2006-Jan-29 13:00:00,24.037525263850732,23.834678515126424,23.78756470796583
2006-Jan-29 13:10:00,24.077504352597714,23.88984572763331,23.828724819774315
2006-Jan-29 13:20:00,24.120260511826665,23.947948459984516,23.871883040243098
2006-Jan-29 13:30:00,24.165583583486246,24.008273256476393,23.91715099189117
2006-Jan-29 13:40:00,24.21326580529395,24.0700640275476,23.962517519919214
2006-Jan-29 13:50:00,24.26311944034525,24.131012543207934,24.007878510045433
2006-Jan-29 14:00:00,24.314982071620552,24.193869776586485,24.05448180385037
2006-Jan-29 14:10:00,24.368707569198417,24.260352401066505,24.104943008689883
2006-Jan-29 14:20:00,24.42415942983633,24.330240453639913,24.158823302272026
2006-Jan-29 14:30:00,24.481210712137962,24.402586204987617,24.214578261276657
2006-Jan-29 14:40:00,24.539758175647115,24.47670019616303,24.272351450793174
2006-Jan-29 14:50:00,24.5997455923772,24.552325917779125,24.33253833759061
2006-Jan-29 15:00:00,24.66119330742865,24.62944563819344,24.39497480596053
2006-Jan-29 15:10:00,24.72424833500634,24.708156019568097,24.455348444356247
2006-Jan-29 15:20:00,24.78929732030386,24.78872798084414,24.515129141057663
2006-Jan-29 15:30:00,24.857554821988902,24.87200452223715,24.576516914355338
2006-Jan-29 15:40:00,24.929652480589372,24.959754539897542,24.64042365675955
2006-Jan-29 15:50:00,24.99893530420448,25.047967187531608,24.707880226378155
